Sports_1080P-0063, integral, 0.9, 1293732, 0.096326, 245768.828 
Sports_1080P-0640, integral, 0.9, 870151, 0.079369, 181875.7997 
Sports_1080P-08e1, integral, 0.9, 1344615, 0.025329, 174362.326 
Sports_1080P-0d0c, integral, 0.9, 1448396, 0.082529, 377724.8733 
Sports_1080P-15d1, integral, 0.9, 1224746, 0.05541, 197792.5793 
Sports_1080P-19d8, integral, 0.9, 676365, 0.007836, 90790.3367 
Sports_1080P-1ae3, integral, 0.9, 960462, 0.070867, 166736.0417 
Sports_1080P-1bf7, integral, 0.9, 1090992, 0.066074, 164405.9299 
Sports_1080P-1d78, integral, 0.9, 1037464, 0.098821, 328052.4407 
Sports_1080P-241e, integral, 0.9, 1295409, 0.043838, 180812.1586 
Sports_1080P-2524, integral, 0.9, 916210, 0.0013967, 158019.5676 
Sports_1080P-28a6, integral, 0.9, 849705, 0, 77566.5983 
Sports_1080P-2a21, integral, 0.9, 574926, 0.00037658, 130994.1352 
Sports_1080P-3a3b, integral, 0.9, 652742, 0.10119, 173375.5952 
Sports_1080P-3db7, integral, 0.9, 640433, 0.013872, 87207.816 
Sports_1080P-3eb0, integral, 0.9, 511773, 0, 29822.6032 
Sports_1080P-43e2, integral, 0.9, 1033134, 0.040764, 184458.7763 
Sports_1080P-46ed, integral, 0.9, 985139, 0.046755, 132148.796 
Sports_1080P-47e9, integral, 0.9, 135228, 0.01893, 24503.474 
Sports_1080P-4978, integral, 0.9, 847293, 0.042442, 199494.015 
Sports_1080P-49c5, integral, 0.9, 360006, 0, 33202.8333 
Sports_1080P-4e05, integral, 0.9, 1169283, 0.12697, 190416.45 
Sports_1080P-53a0, integral, 0.9, 1263993, 0.07179, 264061.5967 
Sports_1080P-5d25, integral, 0.9, 1157100, 0.13032, 316219.2371 
Sports_1080P-6571, integral, 0.9, 797759, 0, 33192.7563 
Sports_1080P-6710, integral, 0.9, 816887, 0.01569, 126496.096 
Sports_1080P-679d, integral, 0.9, 787107, 0.020427, 96027.2967 
Sports_1080P-7203, integral, 0.9, 821524, 0.02051, 164110.5341 
Sports_1080P-7584, integral, 0.9, 848766, 0.0011166, 118394.9739 
Sports_1080P-76a2, integral, 0.9, 794303, 0.0077461, 73709.2969 
Sports_1080P-78fa, integral, 0.9, 1200009, 0.069416, 243788.5571 
Sports_1080P-7b51, integral, 0.9, 1529304, 0.12875, 260958.8164 
Sports_1080P-7dba, integral, 0.9, 924926, 0.044866, 150512.986 
