Sports_480P-0623, mpc, 0.9, 221565, 0.28431, 38.156 
Sports_480P-0827, mpc, 0.9, 192897, 0.20729, 0 
Sports_480P-0af9, mpc, 0.9, 148501, 0.19039, 0 
Sports_480P-0bb9, mpc, 0.9, 194526, 0.093871, 245.98 
Sports_480P-0efe, mpc, 0.9, 173675, 0.11885, 88.8047 
Sports_480P-1019, mpc, 0.9, 8999, 0.085584, 3044.552 
Sports_480P-1056, mpc, 0.9, 239785, 0.32616, 78.434 
Sports_480P-11ec, mpc, 0.9, 106692, 0.12942, 30.6633 
Sports_480P-1396, mpc, 0.9, 73306, 0.17768, 0 
Sports_480P-19e4, mpc, 0.9, 171865, 0.23667, 88.1786 
Sports_480P-1d1b, mpc, 0.9, 186426, 0.24962, 140.2084 
Sports_480P-1fe9, mpc, 0.9, 225060, 0.24437, 67.5576 
Sports_480P-2053, mpc, 0.9, 131017, 0.10872, 77.278 
Sports_480P-211f, mpc, 0.9, 111885, 0.15108, 47.7579 
Sports_480P-2dfe, mpc, 0.9, 152000, 0.091836, 50.4691 
Sports_480P-3195, mpc, 0.9, 55397, 0.24247, 917.18 
Sports_480P-3404, mpc, 0.9, 178050, 0.12969, 0 
Sports_480P-35ea, mpc, 0.9, 209602, 0.16406, 99.4117 
Sports_480P-3ca4, mpc, 0.9, 230997, 0.45651, 62.398 
Sports_480P-3dfd, mpc, 0.9, 82018, 0.028309, 8.075 
Sports_480P-3f50, mpc, 0.9, 251495, 0.12606, 366.6633 
Sports_480P-41a5, mpc, 0.9, 177348, 0.19252, 0 
Sports_480P-44e5, mpc, 0.9, 302176, 0.36147, 2.362 
Sports_480P-4cf8, mpc, 0.9, 227167, 0.43354, 173.364 
Sports_480P-5224, mpc, 0.9, 92136, 0.059075, 82.8668 
Sports_480P-5871, mpc, 0.9, 130932, 0.086068, 241.6067 
Sports_480P-5f38, mpc, 0.9, 73725, 0.05255, 33.1633 
Sports_480P-6508, mpc, 0.9, 144595, 0.081564, 53.505 
Sports_480P-6e41, mpc, 0.9, 172410, 0.1264, 380.588 
Sports_480P-77e3, mpc, 0.9, 202356, 0.13796, 77.4875 
Sports_480P-7f7e, mpc, 0.9, 163921, 0.10031, 1.2571 
